,genre,score,sentiment
12221,Kids; Magic; Fantasy,5.43,1
11234,Hentai,5.43,1
12864,Mecha; Sci-Fi,5.43,1
8101,Comedy; Fantasy; Kids,5.43,1
460,Kids,5.43,1
5258,Comedy,5.43,1
8393,Parody; Comedy,5.44,1
2347,Hentai,5.44,1
6286,Music; Kids,5.44,1
702,Kids; Music,5.44,1
11166,Historical; Kids,5.44,1
1880,Action; Mecha; Sci-Fi,5.44,1
4074,Comedy; Kids,5.44,1
11020,Music,5.44,1
2896,Music; Kids,5.44,1
2551,Music,5.44,1
7248,Music,5.44,1
7372,Fantasy,5.44,1
8178,Slice of Life,5.44,1
13583,Adventure,5.44,1
5001,Fantasy; Shounen,5.44,1
13731,Music; Kids,5.44,1
7915,Adventure; Fantasy; Kids,5.44,1
12468,Parody; Comedy; Super Power; Sci-Fi; Shounen,5.44,1
6399,Sports,5.44,1
8716,Action; Sci-Fi,5.44,1
5573,Action; Fantasy; Shounen,5.44,1
13786,Hentai,5.44,1
5945,Comedy,5.44,1
5578,Action; Drama; School; Shounen,5.44,1
901,Kids; Magic; Fantasy,5.44,1
2808,Comedy; Parody; School,5.44,1
876,Music,5.44,1
7806,Adventure,5.44,1
12771,Action; Hentai; Supernatural,5.44,1
13849,Comedy; Slice of Life,5.44,1
6271,Comedy; Hentai; School,5.44,1
4039,Action; Super Power; Magic,5.44,1
5981,Sports,5.44,1
4520,Kids,5.44,1
2163,Hentai; Psychological,5.44,1
8481,Hentai; Demons,5.45,1
2633,Comedy,5.45,1
3887,Fantasy; Kids,5.45,1
9691,Slice of Life; Space,5.45,1
11706,Adventure; Fantasy,5.45,1
11188,Hentai,5.45,1
1374,Action; Fantasy,5.45,1
9397,Slice of Life; Comedy,5.45,1
9658,Comedy; Ecchi; Yuri,5.45,1
13507,Comedy; Kids,5.45,1
12570,Comedy; Supernatural; Fantasy,5.45,1
2245,Supernatural; Horror; Seinen,5.45,1
8359,Comedy,5.45,1
12897,Comedy,5.45,1
5273,Fantasy; Horror,5.45,1
2643,Kids; Comedy,5.45,1
13991,Kids; Music,5.45,1
1746,Action; Mecha; Music; Parody; Sci-Fi,5.45,1
2273,Adventure,5.45,1
7668,Music,5.45,1
11323,Fantasy,5.45,1
4110,Action; Adventure; Supernatural; Shounen,5.45,1
736,Music; School,5.45,1
3265,Drama,5.45,1
7244,Drama; Shoujo,5.45,1
1008,Action; Adventure; Historical; Supernatural; Drama; Magic; Martial Arts; Fantasy,5.45,1
9351,Adventure; Fantasy; Music,5.45,1
8540,Action; Sci-Fi; Supernatural; Shounen,5.45,1
6015,Hentai,5.45,1
10616,Action; Adventure; Samurai; Shounen,5.45,1
5360,Fantasy,5.45,1
10520,Kids; Fantasy,5.45,1
9771,Comedy; Hentai; Yuri,5.45,1
5529,nan,5.45,1
6066,Hentai,5.45,1
3321,Slice of Life; Comedy,5.46,1
12895,Slice of Life; Comedy,5.46,1
2471,Music,5.46,1
4183,Music,5.46,1
838,Action; Sci-Fi; Drama; Romance,5.46,1
13476,Hentai,5.46,1
1259,nan,5.46,1
4603,Slice of Life; Drama,5.46,1
2332,Music,5.46,1
12030,Comedy; School,5.46,1
5208,Harem,5.46,1
11222,Slice of Life; Seinen,5.46,1
11751,Comedy; Ecchi; School,5.46,1
9073,Adventure; Mystery; Kids,5.46,1
9053,Hentai,5.46,1
10309,Historical,5.46,1
4779,Music,5.46,1
6074,Comedy,5.46,1
9987,Hentai,5.46,1
5450,Action; Adventure; Sci-Fi; Space,5.46,1
8273,Hentai,5.46,1
8846,Comedy,5.46,1
8465,Drama; Sports,5.46,1
3476,Fantasy,5.46,1
4633,Music; Supernatural,5.46,1
9139,Adventure,5.46,1
324,Music,5.46,1
1219,Music; Kids; Romance,5.46,1
3388,Action; Comedy; Police,5.46,1
263,Hentai; School,5.46,1
1754,Comedy,5.46,1
5816,Slice of Life; Comedy; Historical; Police; Mecha,5.46,1
13213,Comedy; Fantasy,5.46,1
7031,Fantasy; Music,5.46,1
11440,Music,5.46,1
7857,Romance; Slice of Life,5.46,1
9293,Action; Adventure; Comedy; Demons; Fantasy,5.46,1
10337,Hentai,5.47,1
10763,Comedy; Ecchi,5.47,1
4953,Drama,5.47,1
10842,Kids; Supernatural,5.47,1
975,Comedy; Fantasy; Kids,5.47,1
10489,Kids; Slice of Life; Comedy; Shoujo,5.47,1
10075,Sports; Comedy; School; Seinen,5.47,1
11048,Music; Comedy; Kids,5.47,1
11675,Hentai,5.47,1
4282,Action; Kids; Fantasy; Comedy; Romance,5.47,1
9849,Music,5.47,1
5269,Comedy; Sports,5.47,1
11654,Hentai,5.47,1
497,Mecha; Sci-Fi,5.47,1
1038,Hentai,5.47,1
11182,Hentai,5.47,1
9567,Adventure; Historical; Samurai; Shounen,5.47,1
2119,Music,5.47,1
2665,Harem; School; Seinen,5.47,1
2506,Hentai,5.47,1
13610,Sports,5.47,1
1900,Sci-Fi; Slice of Life; Comedy; Kids; School,5.47,1
1604,Mystery; Sci-Fi,5.47,1
7675,Historical; Drama,5.47,1
1674,Comedy; Fantasy; Kids,5.47,1
2965,Parody; Super Power; Hentai,5.47,1
1340,Drama,5.47,1
12823,Music,5.47,1
12940,Adventure; Mecha; Sci-Fi; Shounen,5.47,1
1997,Action; Mecha; Sci-Fi,5.47,1
259,Action; Adventure; Sci-Fi; Kids,5.48,1
9991,Comedy; Sports,5.48,1
10351,Action; Adventure; Drama; Historical; Mystery; Romance; Sci-Fi,5.48,1
4844,Kids,5.48,1
4558,Music,5.48,1
2607,Music,5.48,1
1433,Action; Military; Super Power; Magic,5.48,1
5631,Comedy; Drama; Slice of Life,5.48,1
5226,Action; Mecha; Sci-Fi; Shounen,5.48,1
1644,Music,5.48,1
221,Action; Adventure; Kids; Sci-Fi,5.48,1
8629,Hentai,5.48,1
2593,Hentai; Horror; Yaoi,5.48,1
2937,Hentai; Romance,5.48,1
5152,Hentai,5.48,1
12111,Drama,5.48,1
4028,Kids; Demons; Historical,5.48,1
10074,Kids,5.48,1
2159,Comedy; Kids,5.48,1
6545,Drama; Music,5.48,1
8210,Horror; Vampire; Fantasy; Seinen,5.48,1
4875,Slice of Life,5.48,1
3418,Historical; Fantasy,5.48,1
10043,Fantasy,5.48,1
6107,Shoujo; Vampire,5.48,1
11134,Comedy,5.48,1
6546,Music; Romance; School; Shoujo,5.48,1
12571,Slice of Life; Comedy; Sci-Fi,5.48,1
11152,Comedy,5.48,1
10009,Comedy,5.48,1
11165,Comedy; Historical; Shounen,5.48,1
8438,Music,5.48,1
3610,Hentai,5.49,1
11502,Adventure; Comedy; Fantasy; Mecha,5.49,1
10519,Comedy; Parody; Ecchi; Fantasy; Yuri,5.49,1
7939,Romance; Music,5.49,1
12661,Hentai,5.49,1
9046,Action; Comedy; Ecchi; Parody,5.49,1
2775,Cars,5.49,1
10105,Music,5.49,1
2683,Slice of Life,5.49,1
2940,School; Slice of Life,5.49,1
7090,Hentai,5.49,1
12782,Comedy; Slice of Life,5.49,1
10610,Hentai; Horror; Demons,5.49,1
14299,Music,5.49,1
13932,Romance,5.49,1
5045,Slice of Life,5.49,1
3095,Dementia; Fantasy; Hentai; Horror,5.49,1
803,Comedy,5.49,1
13311,Slice of Life; Historical,5.49,1
11569,Harem; Historical; Romance; Fantasy; Shoujo,5.49,1
5911,Dementia,5.49,1
4430,Comedy; Parody,5.49,1
1139,Music; Psychological,5.49,1
10790,Parody; Comedy; Mystery,5.49,1
7832,Magic; Fantasy; School,5.49,1
14337,Historical,5.5,1
14362,Drama; Historical,5.5,1
14385,Drama; Kids,5.5,1
8541,Historical; Kids,5.5,1
6014,Comedy,5.5,1
14246,Action; Adventure; Fantasy,5.5,1
12916,Kids,5.5,1
4703,Comedy; Kids,5.5,1
8907,Ecchi; Romance; School,5.5,1
14305,Kids,5.5,1
1111,Drama; Kids,5.5,1
12466,Comedy; Parody; Fantasy,5.5,1
3713,Comedy,5.5,1
5090,Action; Demons; Shoujo; Super Power,5.5,1
508,Comedy; Kids,5.5,1
8237,Drama,5.5,1
1886,Comedy,5.5,1
12915,Action; Adventure; Drama; Historical; Samurai,5.5,1
355,Fantasy; Kids,5.5,1
10530,Comedy; School,5.5,1
2798,Kids,5.5,1
10344,Fantasy,5.5,1
8442,Drama; Kids,5.5,1
1033,Sci-Fi; Kids,5.5,1
13417,Comedy; Demons,5.5,1
1976,Dementia; Sci-Fi,5.5,1
4168,Action; Hentai; Sci-Fi,5.5,1
7582,nan,5.5,1
10858,School; Sports,5.5,1
2362,Adventure; Comedy,5.5,1
11653,Kids; Drama,5.5,1
7379,Hentai; Yuri,5.5,1
9998,Drama; Romance,5.5,1
8392,Hentai,5.5,1
8942,Historical; Kids,5.5,1
7404,Adventure; Fantasy,5.5,1
4270,Hentai,5.5,1
14084,Drama; Kids,5.5,1
6247,Action; Adventure; Cars; Comedy; Kids; Police,5.5,1
14235,Comedy; Parody; Fantasy,5.5,1
14469,Kids,5.5,1
5249,Supernatural,5.5,1
4126,Sports; Romance; Shoujo,5.5,1
4115,Drama,5.5,1
12875,Kids,5.5,1
12596,Action; Comedy; Mecha; Sci-Fi,5.5,1
9583,Slice of Life,5.5,1
14060,Drama,5.5,1
321,Comedy; Parody,5.5,1
3485,Comedy; Parody,5.5,1
2208,Hentai,5.5,1
3410,Adventure,5.5,1
5367,Historical,5.5,1
994,Comedy,5.5,1
13990,Adventure; Shounen,5.5,1
3247,Hentai; School,5.5,1
14264,Comedy; Shounen,5.5,1
2963,Action; Comedy,5.5,1
12525,Action; Martial Arts; Super Power; Seinen,5.5,1
3387,Hentai,5.5,1
14076,Drama; Kids,5.5,1
13825,Adventure; Drama; Historical; Romance,5.5,1
4094,Drama,5.5,1
5185,Comedy; Parody; Shounen; Super Power,5.5,1
5626,Comedy; Kids; Slice of Life,5.5,1
2787,Music; Sports,5.5,1
10977,Music,5.51,1
13215,Action; Mecha; Hentai; Sci-Fi; Yaoi,5.51,1
11120,Comedy; Hentai; School,5.51,1
7654,Comedy,5.51,1
7399,Dementia; Drama,5.51,1
2392,Music,5.51,1
3580,Music,5.51,1
3322,Adventure; Kids,5.51,1
11858,Music,5.51,1
98,Comedy; Slice of Life,5.51,1
1246,Music,5.51,1
2502,Action; Mecha; Mystery; Sci-Fi,5.51,1
6275,Action; Adventure; Mecha; Sci-Fi,5.51,1
4151,Drama; Fantasy; Mystery; Romance; School,5.51,1
6770,Drama; Fantasy; Music,5.51,1
12078,Sci-Fi; Mystery; Space; Fantasy,5.51,1
7786,Sports; Comedy; School; Seinen,5.51,1
3689,Fantasy,5.51,1
12671,Fantasy,5.51,1
12144,Music,5.51,1
1453,Music,5.51,1
3222,Drama; Hentai; Mystery; Romance,5.51,1
4636,Hentai,5.51,1
1146,Horror; Shoujo; Supernatural,5.51,1
5392,Hentai,5.51,1
4390,Adventure; Sci-Fi,5.51,1
3024,Comedy; Fantasy; Parody,5.52,1
8551,Comedy; Slice of Life,5.52,1
5388,Music,5.52,1
5308,Kids; Music,5.52,1
5393,Hentai; Historical,5.52,1
8796,Fantasy,5.52,1
9391,Music,5.52,1
5944,Hentai,5.52,1
13724,Sci-Fi,5.52,1
3914,Drama; Romance; Shoujo Ai,5.52,1
2072,Magic; Fantasy,5.52,1
7021,Action; Martial Arts; Romance; School; Shounen,5.52,1
7256,Comedy,5.52,1
12016,Harem; Hentai,5.52,1
533,Hentai,5.52,1
8294,Hentai,5.52,1
7734,Music,5.52,1
9178,Music; Comedy,5.52,1
11547,Action; Military; Sci-Fi; Drama; Shoujo,5.52,1
10937,Action; Adventure; Mecha; Sci-Fi,5.52,1
4923,Comedy; Kids; Music,5.52,1
7203,Sports,5.52,1
11565,Comedy; Kids,5.53,1
10187,Adventure; Comedy,5.53,1
8585,Comedy,5.53,1
1844,Hentai; School,5.53,1
4003,Music; Comedy,5.53,1
3364,Drama; Historical,5.53,1
809,Comedy; Kids,5.53,1
4086,Hentai,5.53,1
4408,Hentai,5.53,1
8869,Kids; Comedy,5.53,1
1422,Fantasy,5.53,1
4656,School,5.53,1
11519,Music,5.53,1
10127,Comedy,5.53,1
11528,Hentai,5.53,1
3366,Kids,5.53,1
3562,Slice of Life,5.53,1
8401,Comedy; School; Sci-Fi,5.53,1
1291,Comedy; Parody,5.53,1
14345,Kids; Sci-Fi,5.53,1
4242,Comedy,5.53,1
3041,Music,5.53,1
3126,Comedy; Mecha; Sci-Fi; Shounen,5.53,1
3491,Comedy; Parody,5.53,1
13341,Game; Mystery; Parody; Horror; Psychological; Fantasy,5.53,1
8311,Kids; Fantasy; Comedy,5.53,1
10693,Comedy,5.53,1
2016,Fantasy; Supernatural; Historical; Drama,5.53,1
7466,Fantasy,5.53,1
6705,Romance; Slice of Life; Supernatural,5.53,1
12452,Slice of Life; Comedy,5.53,1
7387,Action; Comedy,5.53,1
11121,Fantasy,5.53,1
1623,Music,5.53,1
3332,Comedy,5.53,1
13147,Adventure; Fantasy,5.53,1
1531,Comedy,5.53,1
14029,Drama; Kids,5.53,1
1529,Action; Sci-Fi; Romance,5.53,1
6793,Slice of Life; Comedy,5.53,1
4287,Comedy; Fantasy; Shoujo,5.53,1
7996,Comedy; Sports,5.53,1
7701,Hentai; Mystery,5.53,1
13103,Fantasy; Magic; Comedy; Romance; Drama,5.54,1
13834,Kids; Music,5.54,1
6276,Action; Music,5.54,1
2450,Shounen; Sports,5.54,1
2353,Adventure,5.54,1
4954,Kids,5.54,1
800,Kids,5.54,1
2887,Music,5.54,1
669,Comedy; Slice of Life,5.54,1
10639,Action; Super Power; Sci-Fi; Shounen,5.54,1
8222,Music,5.54,1
8191,Adventure; Fantasy,5.54,1
3057,Drama; Military; Thriller,5.54,1
3711,Kids,5.54,1
3915,Comedy; Slice of Life,5.54,1
2980,Hentai,5.54,1
13171,Comedy; Romance; School; Slice of Life,5.54,1
6906,Fantasy; Game,5.54,1
7935,Kids,5.54,1
7932,Music,5.54,1
6995,Horror; School; Shounen,5.54,1
12293,Fantasy,5.54,1
2617,Action; Parody,5.54,1
14397,Kids; Sci-Fi,5.54,1
7147,Mecha; Parody; Sci-Fi; Space,5.54,1
12453,Comedy,5.54,1
7014,Fantasy; Hentai; Demons; Horror,5.54,1
8057,Historical,5.54,1
9759,Comedy,5.54,1
1120,nan,5.54,1
1563,Slice of Life; Supernatural,5.54,1
9711,Music,5.54,1
6126,Comedy; Kids,5.54,1
9976,Kids; Sports; Music; School,5.54,1
5775,Hentai,5.54,1
12189,Comedy; Parody,5.54,1
5812,Hentai,5.54,1
10015,Adventure; Comedy; Shounen,5.54,1
2865,Hentai,5.55,1
5635,Supernatural; Drama,5.55,1
9326,Action; Comedy; Shounen,5.55,1
4038,Kids; Fantasy; Comedy,5.55,1
7630,Kids; Music,5.55,1
275,Sports,5.55,1
9928,Music,5.55,1
10876,Comedy,5.55,1
11762,Adventure; Fantasy; Kids; Sci-Fi,5.55,1
7191,Fantasy; Music,5.55,1
7346,Comedy; Supernatural; Ecchi,5.55,1
5663,Action; Adventure; Mecha; Police; Sci-Fi,5.55,1
8264,Comedy; Kids,5.55,1
11126,Hentai,5.55,1
2284,Music,5.55,1
6837,Seinen; Slice of Life,5.55,1
10615,nan,5.55,1
5333,Fantasy; Comedy,5.55,1
1796,Magic,5.55,1
3050,Hentai,5.55,1
2121,Comedy; School; Slice of Life; Kids,5.55,1
4111,Music; Slice of Life,5.55,1
10062,Hentai,5.55,1
4621,Kids,5.55,1
7197,Historical; Slice of Life,5.55,1
1627,Game; Music,5.55,1
12302,Hentai,5.55,1
6782,Hentai,5.55,1
12981,Adventure,5.55,1
3188,Sci-Fi; Comedy; Shounen,5.55,1
7953,Action; Mecha; Parody; Sci-Fi,5.55,1
11282,Mystery,5.55,1
6084,Comedy,5.56,1
11472,Slice of Life; Romance; Music; Drama; Shoujo,5.56,1
8436,Kids,5.56,1
8557,Music; Sci-Fi,5.56,1
5782,Action; Comedy; School,5.56,1
5375,Hentai,5.56,1
14127,Fantasy; Kids,5.56,1
10756,Kids; Slice of Life,5.56,1
14169,Fantasy,5.56,1
8879,Action; Adventure; Fantasy,5.56,1
8530,Action; Sci-Fi; Space; Mecha,5.56,1
11631,Comedy; Kids,5.56,1
8517,Hentai,5.56,1
7671,Sci-Fi; Comedy,5.56,1
13818,Adventure; Kids,5.56,1
6466,Fantasy,5.56,1
7655,Comedy; Parody; Fantasy,5.56,1
12021,Comedy,5.56,1
8471,Romance,5.56,1
13186,Hentai,5.56,1
12924,Action; Adventure; Supernatural; Shounen,5.56,1
12926,Drama; Music,5.56,1
5583,Comedy,5.56,1
4822,Kids,5.56,1
112,Music; Kids,5.56,1
9098,Music; Kids,5.56,1
1501,Action; Comedy; Mecha,5.56,1
367,Comedy; Psychological,5.56,1
3028,Comedy; Drama; Shoujo,5.56,1
8012,Hentai,5.56,1
1715,Kids; Magic,5.56,1
1081,Adventure; Ecchi; Fantasy,5.56,1
8767,Comedy; Sci-Fi; Space,5.56,1
12538,Comedy; Kids,5.56,1
11951,Action; Military; Sci-Fi,5.56,1
5526,Action; Military; Sci-Fi; Shoujo Ai; Yuri,5.57,1
4127,Slice of Life,5.57,1
5026,Slice of Life; Comedy,5.57,1
4809,Action; Kids; Super Power,5.57,1
1083,Kids; Comedy; Romance,5.57,1
253,Kids,5.57,1
13299,nan,5.57,1
5733,Parody; Mystery; Vampire,5.57,1
11261,Action; Shounen; Super Power,5.57,1
1006,Drama; Samurai,5.57,1
3511,Fantasy; Comedy,5.57,1
13313,Drama; Kids,5.57,1
3343,Action; Ecchi; Adventure; Magic; Comedy,5.57,1
4742,Slice of Life; Seinen,5.57,1
10699,Ecchi; Comedy,5.57,1
12091,Hentai,5.57,1
4596,Action; Comedy; Hentai; Super Power,5.57,1
3948,Action; Music,5.57,1
6646,Sports,5.57,1
13977,Adventure; Kids,5.57,1
5469,Action; Military; Sci-Fi; Space,5.57,1
1994,Adventure; Kids,5.57,1
10957,Slice of Life; Comedy,5.57,1
8583,Drama; Kids,5.57,1
2512,Drama; Historical; Kids,5.57,1
14261,Drama; Kids; School,5.57,1
10365,Hentai,5.57,1
9753,Romance; Ecchi; School,5.57,1
13746,Horror; Shounen,5.57,1
13876,Kids; Slice of Life; Adventure; Historical,5.57,1
1047,Comedy; School; Shounen,5.57,1
1757,Music; Kids,5.57,1
2164,Hentai,5.57,1
2600,Sci-Fi; Adventure; Comedy; Fantasy; Shounen,5.57,1
12863,Hentai,5.58,1
12683,Action; Adventure; Fantasy,5.58,1
9836,Sci-Fi,5.58,1
8069,Drama,5.58,1
12062,Adventure; Kids,5.58,1
1917,School; Shounen,5.58,1
2874,Comedy; Seinen,5.58,1
4971,Slice of Life; Comedy,5.58,1
6071,Music; Parody,5.58,1
12801,Music,5.58,1
4847,nan,5.58,1
4573,Mecha,5.58,1
5962,Hentai,5.58,1
8440,Comedy; Parody,5.58,1
4701,Slice of Life; Comedy,5.58,1
7114,Comedy; Shoujo,5.58,1
12847,Music,5.58,1
14056,Adventure; Sci-Fi,5.58,1
2611,Hentai,5.58,1
10747,Adventure; Fantasy,5.58,1
9018,Hentai,5.58,1
1940,Hentai,5.58,1
9586,Action; Martial Arts; Super Power,5.58,1
10130,Music,5.58,1
4412,Fantasy; Historical,5.58,1
213,Sci-Fi; Supernatural; Drama; Romance; Fantasy; Shounen Ai,5.58,1
8933,Comedy,5.58,1
10240,Music; Hentai,5.58,1
11647,Comedy; Ecchi,5.58,1
13829,Adventure; Kids; Fantasy,5.58,1
7607,Adventure; Comedy; Kids,5.58,1
13722,Hentai,5.58,1
5169,Action; Demons; Fantasy; Hentai,5.58,1
13468,Action; Adventure; Comedy; Shounen,5.58,1
5172,Kids,5.58,1
12705,Comedy; Hentai; School,5.58,1
12198,Adventure; Space; Comedy; Kids,5.58,1
11664,Comedy,5.58,1
7656,Comedy; Mecha; Sci-Fi,5.58,1
11977,Music; Supernatural,5.58,1
7362,Kids; Fantasy,5.58,1
797,Dementia,5.59,1
9874,Action; Sci-Fi; Horror; Demons; Supernatural,5.59,1
624,Slice of Life,5.59,1
12402,Action; Sci-Fi; Parody; Super Power; Mecha,5.59,1
5128,Action; Military; Drama; Seinen,5.59,1
6898,Comedy,5.59,1
3781,Super Power; Martial Arts,5.59,1
3487,Music,5.59,1
12520,Hentai,5.59,1
10485,Music; Kids,5.59,1
8094,Hentai,5.59,1
292,Action; Mecha; Sci-Fi,5.59,1
13127,Slice of Life; Magic,5.59,1
7491,Drama; School,5.59,1
13048,Slice of Life,5.59,1
1166,Hentai,5.59,1
8578,Hentai,5.59,1
1849,Adventure; Drama; Fantasy,5.59,1
13399,Fantasy; Horror; Mystery,5.59,1
10122,Comedy; Music,5.59,1
8817,Music,5.59,1
5056,Action; Drama; Fantasy; Sci-Fi,5.59,1
3202,Supernatural; Demons,5.59,1
13055,Action; Sci-Fi; Comedy; Parody; Mecha; School,5.59,1
4098,Music,5.59,1
713,Drama; Romance; Shounen Ai,5.59,1
3522,Slice of Life; Comedy,5.59,1
9718,Hentai; Horror,5.59,1
10711,Hentai,5.59,1
10190,Sci-Fi; Comedy,5.59,1
2304,Space; Comedy; Sci-Fi,5.59,1
9398,Comedy; Ecchi,5.59,1
2357,Comedy; Romance,5.6,1
2220,Kids,5.6,1
6748,Slice of Life; School; Drama,5.6,1
9821,Action; Mecha,5.6,1
5676,Action; Sports,5.6,1
3012,Comedy; Parody,5.6,1
8826,Dementia; Horror; Music,5.6,1
10902,Music; School; Drama,5.6,1
3875,Comedy; Kids,5.6,1
2178,Action; Martial Arts,5.6,1
14288,Game; Slice of Life,5.6,1
9872,Adventure; Fantasy,5.6,1
1786,Historical; Fantasy,5.6,1
14136,nan,5.6,1
5771,Sci-Fi; Horror; Drama,5.6,1
12846,Kids; Sports,5.6,1
13561,Action; Mecha,5.6,1
8674,Dementia,5.6,1
11389,Drama; Historical; Kids,5.6,1
1448,Slice of Life,5.6,1
6484,Drama; Kids,5.6,1
13804,Drama; Slice of Life,5.6,1
2311,Kids; Magic,5.6,1
8568,Kids; Magic,5.6,1
10091,Action; Mecha; Military; Drama; Sci-Fi,5.6,1
8963,Dementia,5.6,1
10613,Comedy; Hentai; Yuri,5.6,1
9335,Comedy; Mecha,5.6,1
9703,Horror; Psychological,5.6,1
14110,Demons; Drama; Kids,5.6,1
5139,Comedy; Sci-Fi; Space,5.6,1
10684,Comedy; Slice of Life,5.6,1
10552,Hentai; Vampire,5.6,1
7693,Horror; Supernatural; Fantasy,5.6,1
9323,Comedy; School,5.6,1
13617,Action; Adventure; Fantasy,5.6,1
2904,Drama; Historical,5.6,1
12461,Action; Fantasy; Mecha; Military; Sci-Fi; Space,5.6,1
7464,Music,5.6,1
12954,Adventure; Fantasy,5.61,1
6659,Comedy; Kids,5.61,1
10638,Fantasy; Music,5.61,1
9564,Comedy; Parody; School,5.61,1
5421,Supernatural,5.61,1
2185,Action; Sci-Fi; Space; Mecha,5.61,1
4452,Fantasy,5.61,1
2380,Mecha,5.61,1
11555,Adventure; Kids,5.61,1
390,Music; Kids,5.61,1
2042,Kids; Supernatural,5.61,1
7974,Comedy,5.61,1
11294,Comedy; Kids,5.61,1
4423,Fantasy; Magic; Music; Romance; School; Sci-Fi; Shoujo,5.61,1
1996,Action; Adventure; Mecha; Sci-Fi,5.61,1
523,Drama,5.61,1
869,Action; Kids,5.61,1
11804,Horror,5.61,1
12743,Comedy,5.61,1
6965,Action; Sci-Fi; Drama,5.61,1
13633,Slice of Life; Drama,5.61,1
5539,Action; Sports; Mecha; Sci-Fi,5.61,1
7350,Action; Drama; Horror,5.61,1
10285,Action; Sci-Fi,5.61,1
6390,Slice of Life; Comedy; School,5.61,1
12117,Hentai,5.61,1
12907,Music,5.61,1
7880,Comedy,5.61,1
4934,Sci-Fi; Music; Fantasy,5.61,1
8382,Action; Sci-Fi; Comedy; Magic; Romance; Shounen,5.61,1
10135,Sports,5.61,1
11180,Adventure; Comedy; Kids,5.61,1
7036,Sports,5.61,1
10917,Kids; Music,5.61,1
4963,Ecchi; Comedy; School,5.61,1
5141,Action; Comedy; Ecchi,5.62,1
5495,Music,5.62,1
5148,Kids,5.62,1
6526,Hentai,5.62,1
10835,Music; Kids,5.62,1
85,Music,5.62,1
6587,Action; Sci-Fi,5.62,1
5507,Kids,5.62,1
4753,Music; School,5.62,1
1053,Action; Music; Sci-Fi,5.62,1
732,Drama; Fantasy; Kids,5.62,1
12286,Action; Super Power; Demons; Supernatural; Shounen,5.62,1
1429,Comedy; Romance,5.62,1
12427,Fantasy; Magic; Music,5.62,1
7131,Drama; School; Slice of Life,5.62,1
13670,Adventure; Fantasy,5.62,1
5857,Parody; Adventure; Fantasy; Comedy,5.62,1
5425,Comedy; Sci-Fi,5.62,1
12622,Music; Kids,5.62,1
12909,Fantasy,5.62,1
202,Comedy,5.62,1
6265,Comedy,5.62,1
653,Fantasy; Kids,5.62,1
8414,Hentai,5.62,1
11542,Mystery; Shoujo,5.62,1
2499,Comedy; Ecchi; Parody; Seinen,5.62,1
9484,Action; Comedy,5.62,1
12994,Slice of Life; Kids,5.63,1
12518,Drama; Historical,5.63,1
12696,Dementia; Horror; Supernatural,5.63,1
13075,Fantasy; Kids,5.63,1
8695,Kids; Drama,5.63,1
6860,Historical; Drama,5.63,1
7419,Hentai,5.63,1
1294,Comedy,5.63,1
12959,Slice of Life; Comedy,5.63,1
1496,Action,5.63,1
13771,Kids,5.63,1
4673,Sci-Fi,5.63,1
2413,Martial Arts; School; Shounen; Sports,5.63,1
11217,Game; Comedy; Kids,5.63,1
93,Action; Sci-Fi; Space,5.63,1
10149,Drama,5.63,1
2821,Parody; Comedy,5.63,1
10897,Fantasy,5.63,1
7082,Music,5.63,1
9755,Game,5.63,1
1953,Slice of Life; Parody; Mecha,5.63,1
1748,Comedy; Drama; Seinen,5.63,1
12686,Comedy; Slice of Life,5.63,1
777,Kids,5.63,1
4072,Slice of Life,5.63,1
2566,Comedy; Fantasy; Kids,5.63,1
12682,Magic; Mystery; School,5.63,1
8485,Comedy,5.63,1
14226,Fantasy; Kids,5.63,1
7140,Music; School,5.63,1
11983,Comedy; School,5.63,1
320,Comedy,5.63,1
6726,Drama; Hentai; Romance,5.63,1
4177,Comedy; Hentai; Yuri,5.63,1
131,Action; Sci-Fi; Space; Comedy; Romance; Fantasy,5.63,1
2769,Sci-Fi; Comedy; Shounen,5.63,1
2648,Fantasy,5.63,1
12640,Comedy; Sports,5.63,1
10978,Sci-Fi,5.63,1
3133,Comedy; Kids,5.63,1
11016,Ecchi; Parody; Seinen,5.63,1
6320,Fantasy; Hentai; Military,5.63,1
358,Action; Adventure; Military; Horror,5.63,1
12910,Action; Sci-Fi; Mecha,5.63,1
3138,Comedy,5.63,1
9971,Music,5.63,1
1241,Fantasy; Sports,5.63,1
1338,Music,5.64,1
12688,Dementia,5.64,1
7138,Action; Adventure; Fantasy,5.64,1
11503,Fantasy,5.64,1
5611,Magic,5.64,1
7017,Slice of Life; Comedy,5.64,1
12704,Action; Comedy; Police; Seinen; Thriller,5.64,1
1450,Comedy; Music,5.64,1
11785,Fantasy,5.64,1
4437,Action; Comedy; Mecha; School,5.64,1
11173,Shounen; Sports,5.64,1
12063,Romance; Hentai,5.64,1
8647,Hentai,5.64,1
5461,Kids; Fantasy,5.64,1
1784,Kids; Adventure; Comedy; Super Power,5.64,1
9107,Action; Mecha; Supernatural; Drama; Sci-Fi,5.64,1
12517,Hentai; Romance; School; Sports,5.64,1
12301,Drama; Slice of Life,5.64,1
10120,Adventure; Fantasy; Kids,5.64,1
6233,Action; Comedy; Fantasy,5.64,1
6154,Drama; Shounen Ai,5.64,1
12830,Drama,5.64,1
1578,Comedy; Kids; Super Power,5.64,1
12489,Comedy,5.64,1
